code,ccg_id
Y03328,14L
P84059,14L
P84004,14L
P84032,14L
P84041,14L
P84042,14L
P84637,14L
Y05137,14L
P84034,14L
P84022,14L
Y05022,14L
P84652,14L
P84020,14L
P84021,14L
P84043,14L
P84048,14L
P84046,14L
P84074,14L
P84640,14L
P84645,14L
P84663,14L
Y02960,14L
P84016,14L
P84027,14L
P84690,14L
P84051,14L
P84033,14L
P84630,14L
P84005,14L
P84009,14L
P84023,14L
P84026,14L
P84037,14L
P84611,14L
P84644,14L
P84689,14L
Y02325,14L
P84665,14L
P84025,14L
P84054,14L
P84062,14L
P84067,14L
P84070,14L
Y01695,14L
Y02520,14L
P84038,14L
P84056,14L
P84068,14L
P84071,14L
P84650,14L
P84028,14L
P84050,14L
P84030,14L
K82024,14Y
Y03620,14Y
K82004,14Y
K82001,14Y
Y03413,14Y
K82040,14Y
K82010,14Y
K82017,14Y
K82022,14Y
K82055,14Y
K82008,14Y
K82051,14Y
K82078,14Y
K82012,14Y
K82049,14Y
K82618,14Y
K82035,14Y
K82030,14Y
K82037,14Y
K82621,14Y
K82058,14Y
K82061,14Y
K82079,14Y
K82014,14Y
K82019,14Y
K82038,14Y
K82053,14Y
K82031,14Y
K82007,14Y
Y03263,14Y
K82634,14Y
Y04695,14Y
K82011,14Y
K82042,14Y
K82043,14Y
K82068,14Y
K82070,14Y
K82047,14Y
Y05307,14Y
K82033,14Y
K82045,14Y
K82023,14Y
K82029,14Y
K82046,14Y
K82066,14Y
K82048,14Y
K82006,14Y
K82018,14Y
K82021,14Y
K82028,14Y
K82020,14Y
K82036,14Y
K82044,14Y
K82603,14Y
Y01964,14Y
K82073,14Y
A99992,15A
K81613,15A
Y02049,15A
Y03307,15A
K81658,15A
K81092,15A
K81638,15A
Y06262,15A
K81651,15A
Y06265,15A
K81073,15A
K81636,15A
K81081,15A
Y02476,15A
Y02022,15A
Y02011,15A
K81027,15A
K81077,15A
Y03090,15A
Y06263,15A
Y06264,15A
K81670,15A
K81669,15A
K81663,15A
Y03357,15A
Y01615,15A
K81004,15A
Y02693,15A
K81052,15A
Y02128,15A
K81022,15A
K81080,15A
K81048,15A
K81633,15A
K81103,15A
K81040,15A
K81605,15A
J82054,15A
K81069,15A
K81622,15A
K81003,15A
Y02908,15A
K81102,15A
K81012,15A
K81078,15A
K81644,15A
K81025,15A
K81002,15A
K81063,15A
K81041,15A
K81050,15A
K81051,15A
K81070,15A
K81045,15A
K81055,15A
K81007,15A
K81062,15A
K81056,15A
K81047,15A
K81017,15A
K81014,15A
K81026,15A
K81100,15A
K81057,15A
Y03980,15C
Y01010,15C
Y03668,15C
Y04034,15C
Y04712,15C
Y03791,15C
Y04332,15C
Y04504,15C
L81668,15C
Y05458,15C
L81078,15C
L81031,15C
L81041,15C
Y03659,15C
Y04229,15C
Y01950,15C
L81130,15C
L81053,15C
L81029,15C
L81055,15C
L81632,15C
Y03519,15C
Y05667,15C
Y02159,15C
Y02160,15C
Y03662,15C
Y05460,15C
Y03792,15C
Y06078,15C
Y00780,15C
Y01840,15C
Y00879,15C
Y01194,15C
Y03658,15C
Y04799,15C
Y02771,15C
Y01730,15C
L81024,15C
Y03590,15C
L81007,15C
L81118,15C
Y03703,15C
Y04381,15C
L81038,15C
L81087,15C
Y02873,15C
L81081,15C
L81090,15C
L81091,15C
L81133,15C
L81083,15C
L81673,15C
Y03537,15C
Y00400,15C
L81018,15C
L81013,15C
L81075,15C
L81009,15C
L81033,15C
L81084,15C
L81120,15C
L81125,15C
L81040,15C
L81649,15C
L81600,15C
L81085,15C
L81086,15C
L81642,15C
L81004,15C
L81019,15C
Y04842,15C
L81008,15C
L81037,15C
L81067,15C
L81022,15C
L81012,15C
L81015,15C
L81023,15C
L81061,15C
L81089,15C
L81648,15C
L81014,15C
L81036,15C
L81079,15C
L81103,15C
L81017,15C
L81106,15C
L81077,15C
L81098,15C
L81131,15C
L81622,15C
L81117,15C
L81127,15C
L81669,15C
L81034,15C
L81016,15C
L81021,15C
L81043,15C
L81044,15C
L81051,15C
L81058,15C
L81066,15C
L81643,15C
L81670,15C
L81054,15C
L81082,15C
L81094,15C
L81062,15C
L81026,15C
L81042,15C
L81047,15C
L81050,15C
L81046,15C
Y00313,15C
Y02578,15C
L81095,15C
L81063,15C
Y04438,15D
Y05138,15D
K81024,15D
K81608,15D
Y00265,15D
Y00437,15D
K81039,15D
K81075,15D
K81082,15D
K81083,15D
K81616,15D
Y05157,15D
K81657,15D
Y00751,15D
Y04538,15D
K81076,15D
Y05505,15D
Y05962,15D
Y01662,15D
Y05957,15D
K81656,15D
Y05109,15D
K81010,15D
K81028,15D
K81655,15D
K81006,15D
K81060,15D
K81087,15D
K81094,15D
K81610,15D
K81034,15D
K81043,15D
K81085,15D
K81086,15D
Y01253,15D
K81645,15D
K81001,15D
K81059,15D
K81036,15D
K81084,15D
K81607,15D
Y05110,15D
Y02937,15D
K81005,15D
K81066,15D
K81030,15D
K81015,15D
K81018,15D
K81019,15D
K81020,15D
K81042,15D
K81097,15D
H81047,15D
K81021,15D
K81046,15D
K81068,15D
K81074,15D
K81630,15D
K81089,15D
Y04732,15E
Y04753,15E
Y04739,15E
Y04758,15E
Y04754,15E
Y04767,15E
Y04768,15E
M85013,15E
Y03002,15E
Y06557,15E
Y00949,15E
Y02433,15E
Y01192,15E
Y03034,15E
Y04750,15E
Y04911,15E
Y06505,15E
Y06509,15E
Y06510,15E
Y06511,15E
Y04762,15E
Y06512,15E
Y03451,15E
Y01146,15E
Y02440,15E
Y06372,15E
Y06370,15E
Y06371,15E
Y06373,15E
Y03361,15E
Y06368,15E
Y01176,15E
Y06369,15E
Y02979,15E
Y04748,15E
Y04749,15E
Y04759,15E
Y06178,15E
Y04643,15E
Y00738,15E
Y04992,15E
Y02435,15E
Y02437,15E
Y02434,15E
Y04206,15E
M85735,15E
M85794,15E
Y06175,15E
M85158,15E
M85669,15E
Y02845,15E
M85034,15E
M85113,15E
Y06310,15E
M85706,15E
M89008,15E
Y04738,15E
M85086,15E
M85770,15E
M85624,15E
M85774,15E
M85783,15E
Y01683,15E
Y00694,15E
Y04870,15E
Y01981,15E
Y02436,15E
M85061,15E
Y01710,15E
Y01746,15E
Y01930,15E
Y02403,15E
Y00828,15E
Y00919,15E
Y00920,15E
M85060,15E
Y04740,15E
Y04736,15E
Y04741,15E
M85759,15E
M85143,15E
M85079,15E
Y04642,15E
Y02430,15E
Y02431,15E
M85055,15E
M85156,15E
Y04747,15E
Y04757,15E
Y06176,15E
Y01191,15E
Y02441,15E
Y04730,15E
Y04752,15E
Y04733,15E
M85026,15E
Y02439,15E
M85033,15E
Y03091,15E
Y01002,15E
M85805,15E
Y06174,15E
Y01982,15E
M85011,15E
M85699,15E
Y00281,15E
M85686,15E
Y02432,15E
M85701,15E
M85711,15E
Y02298,15E
M85670,15E
M85722,15E
Y01068,15E
Y02794,15E
Y03597,15E
Y00921,15E
Y02615,15E
Y02931,15E
M85813,15E
Y03623,15E
M85105,15E
M85108,15E
M85008,15E
Y00922,15E
Y03598,15E
Y02438,15E
Y01866,15E
Y02879,15E
M85167,15E
Y02929,15E
Y04793,15E
Y06528,15E
M85046,15E
Y02889,15E
Y03835,15E
M85041,15E
M89017,15E
M89013,15E
M89026,15E
M89027,15E
M89602,15E
M85087,15E
M85159,15E
Y06141,15E
M85018,15E
M85023,15E
M85136,15E
M89002,15E
M85053,15E
M85094,15E
M85110,15E
M85803,15E
M85070,15E
M85115,15E
M85065,15E
M85118,15E
M85084,15E
M85088,15E
M89007,15E
M85139,15E
M85149,15E
M85170,15E
M85177,15E
M89015,15E
Y00159,15E
M85123,15E
M85154,15E
M85642,15E
Y02481,15E
M85001,15E
Y06177,15E
Y03965,15E
M85029,15E
M85030,15E
M85037,15E
M85042,15E
Y03007,15E
M85081,15E
M85141,15E
M85746,15E
Y02567,15E
M85071,15E
M85175,15E
M85058,15E
M85027,15E
M85035,15E
M85056,15E
M85117,15E
M85051,15E
M88006,15E
M85016,15E
M85155,15E
M85779,15E
M88020,15E
M85007,15E
M85043,15E
M85062,15E
M85076,15E
M85077,15E
M85730,15E
M85134,15E
M85142,15E
M85024,15E
M85146,15E
M85749,15E
M85781,15E
Y06149,15E
Y05617,15E
M85171,15E
M85717,15E
M89009,15E
Y04931,15E
M89012,15E
M89021,15E
M85074,15E
M85006,15E
Y02571,15E
Y04726,15E
Y06234,15E
Y06235,15E
Y06236,15E
M85092,15E
M85179,15E
M85733,15E
M85753,15E
M89001,15E
M85127,15E
M85153,15E
M85097,15E
M85021,15E
M85116,15E
M85128,15E
M85174,15E
M85713,15E
M85063,15E
M85782,15E
M85766,15E
Y05826,15E
M85047,15E
M85078,15E
M85066,15E
M85014,15E
M85792,15E
M85736,15E
M85732,15E
M89016,15E
Y02620,15E
M85028,15E
M85679,15E
M85005,15E
M85756,15E
M85025,15E
Y06125,15E
M85031,15E
M85048,15E
M85107,15E
M85739,15E
M89005,15E
M89024,15E
M89019,15E
M89010,15E
Y02893,15E
M85716,15E
M89030,15E
M89608,15E
M85694,15E
M85693,15E
M85680,15E
M85600,15E
M81062,15E
M89003,15E
M91642,15E
M85172,15E
M85671,15E
Y06111,15F
B86685,15F
Y03561,15F
B86001,15F
B86071,15F
Y05216,15F
Y05864,15F
Y00442,15F
Y01616,15F
Y06504,15F
Y03892,15F
B86655,15F
Y00329,15F
Y05404,15F
Y03890,15F
Y03904,15F
Y03906,15F
Y03907,15F
B86004,15F
B86044,15F
B86074,15F
Y04572,15F
Y05027,15F
Y05147,15F
Y04204,15F
Y04205,15F
B86017,15F
B86658,15F
Y01912,15F
Y03322,15F
B86672,15F
Y05805,15F
B86041,15F
Y03891,15F
Y00554,15F
Y06272,15F
B86020,15F
B86036,15F
B86092,15F
Y03889,15F
Y03554,15F
Y04203,15F
B86075,15F
Y05863,15F
Y05777,15F
Y00291,15F
Y01231,15F
B86648,15F
B86104,15F
Y00693,15F
Y05993,15F
B86003,15F
Y02189,15F
Y04166,15F
Y06110,15F
B86049,15F
B86089,15F
Y05992,15F
B86081,15F
B86623,15F
B86643,15F
B86669,15F
B86675,15F
Y02494,15F
Y06097,15F
B86057,15F
B86064,15F
B86067,15F
B86678,15F
B86673,15F
B86096,15F
B86024,15F
B86011,15F
B86014,15F
B86015,15F
B86018,15F
B86094,15F
B86002,15F
B86005,15F
B86667,15F
B86039,15F
B86022,15F
Y00848,15F
B86101,15F
B86110,15F
B86100,15F
B86035,15F
B86042,15F
B86633,15F
B86642,15F
B86016,15F
B86054,15F
B86062,15F
B86066,15F
B86654,15F
B86028,15F
B86009,15F
Y02459,15F
Y05221,15F
Y03905,15F
Y03902,15F
Y03903,15F
Y06109,15F
Y03564,15F
B86013,15F
B86043,15F
B86061,15F
B86103,15F
B86010,15F
B86033,15F
B86034,15F
B86625,15F
B86007,15F
B86093,15F
B86106,15F
B86038,15F
B86051,15F
B86060,15F
B86031,15F
B86108,15F
Y02002,15F
B86050,15F
B86058,15F
B86029,15F
B86032,15F
B86070,15F
B86025,15F
B86068,15F
B86069,15F
B86086,15F
B86109,15F
B86056,15F
B86059,15F
B86666,15F
B86048,15F
B86055,15F
B86006,15F
B86030,15F
B86008,15F
B86019,15F
B86023,15F
B86012,15F
B86052,15F
A99991,15L
A99919,15L
A99920,15L
A99921,15L
C81060,15M
C81009,15M
C81036,15M
C81071,15M
Y03042,15M
Y04263,15M
Y06180,15M
C81025,15M
C81058,15M
C81067,15M
C81070,15M
C81084,15M
C81089,15M
C81649,15M
Y04995,15M
Y02490,15M
C81074,15M
Y04264,15M
C81044,15M
C81045,15M
Y05916,15M
Y05980,15M
C81648,15M
Y06183,15M
Y01994,15M
Y06245,15M
C81667,15M
C81672,15M
C81673,15M
C81073,15M
C81652,15M
C81097,15M
Y05948,15M
C81020,15M
C81114,15M
Y01812,15M
Y06295,15M
C81072,15M
Y05286,15M
C81032,15M
C81047,15M
Y01897,15M
Y05365,15M
Y05567,15M
Y05568,15M
C81680,15M
Y05366,15M
C81001,15M
C81002,15M
C81091,15M
C81662,15M
C81031,15M
Y05946,15M
C81046,15M
C81010,15M
C81061,15M
C81083,15M
C81090,15M
C81003,15M
C81034,15M
C81063,15M
C81080,15M
C81007,15M
C81014,15M
C81040,15M
C81042,15M
C81064,15M
C81068,15M
C81113,15M
C81005,15M
C81027,15M
C81004,15M
C81049,15M
C81052,15M
C81053,15M
C81059,15M
C81634,15M
C81030,15M
C81095,15M
C81096,15M
Y06163,15M
Y06164,15M
C81104,15M
C81038,15M
C81048,15M
C81069,15M
Y02442,15M
C81066,15M
Y06124,15M
C81008,15M
C81029,15M
C81055,15M
C81647,15M
C81056,15M
C81099,15M
C81658,15M
C81661,15M
C81035,15M
C81054,15M
C81057,15M
Y06244,15M
C81033,15M
C81021,15M
C81022,15M
C81023,15M
C81115,15M
C81604,15M
C81642,15M
C81118,15M
C81616,15M
C81653,15M
C81039,15M
C81076,15M
C81094,15M
C81041,15M
C81638,15M
C81655,15M
Y04977,15M
C81013,15M
C81016,15M
C81028,15M
C81037,15M
C81062,15M
C81075,15M
C81086,15M
C81092,15M
C81101,15M
C81611,15M
C81017,15M
C81006,15M
C81050,15M
C81012,15M
C81015,15M
C81108,15M
C81110,15M
Y05733,15M
C81082,15M
C81026,15M
C81051,15M
C81087,15M
C81065,15M
Y06442,15N
Y04579,15N
Y02382,15N
Y00178,15N
Y05693,15N
L83096,15N
L83679,15N
Y00071,15N
L83022,15N
Y06360,15N
L83120,15N
L83657,15N
L83066,15N
L83099,15N
L83143,15N
L83148,15N
L83010,15N
L83043,15N
L83070,15N
L83075,15N
L83146,15N
Y01742,15N
L83129,15N
Y02158,15N
Y03490,15N
L83088,15N
Y02420,15N
L83118,15N
L83002,15N
Y00192,15N
L83027,15N
L83029,15N
L83067,15N
L83095,15N
Y03751,15N
Y05694,15N
L83098,15N
Y02633,15N
Y05695,15N
L83023,15N
L83025,15N
L83065,15N
L83083,15N
L83105,15N
L83106,15N
Y06114,15N
L83006,15N
L83061,15N
L83127,15N
L83147,15N
L83624,15N
L83016,15N
Y00568,15N
L83094,15N
L83004,15N
L83046,15N
L83014,15N
L83103,15N
L83607,15N
L83042,15N
L83054,15N
L83100,15N
L83021,15N
L83031,15N
L83034,15N
L83064,15N
L83639,15N
L83049,15N
L83087,15N
L83011,15N
L83053,15N
L83003,15N
L83035,15N
L83056,15N
L83024,15N
L83058,15N
L83655,15N
L83673,15N
L83128,15N
L83134,15N
L83616,15N
L83085,15N
L83076,15N
L83101,15N
L83102,15N
L83097,15N
L83627,15N
L83040,15N
L83041,15N
L83079,15N
Y04662,15N
L83073,15N
L83028,15N
L83071,15N
L83005,15N
L83069,15N
L83663,15N
L83112,15N
L83646,15N
L83648,15N
L83651,15N
L83020,15N
L83007,15N
L83115,15N
L83117,15N
L83045,15N
L83044,15N
L83092,15N
L83015,15N
L83019,15N
L83013,15N
L83052,15N
L83136,15N
L83059,15N
L83086,15N
L83628,15N
L83077,15N
L83084,15N
L83137,15N
L83089,15N
L83030,15N
L83116,15N
L83048,15N
L83081,15N
L83026,15N
L83050,15N
L83082,15N
L83057,15N
L83055,15N
L83111,15N
L83131,15N
L83038,15N
L83012,15N
L83125,15N
L83008,15N
L83018,15N
L83068,15N
L83036,15N
L83039,15N
L83072,15N
L83113,15N
L83642,15N
L83051,15N
L83666,15N
Y03013,211
Y03012,211
B85657,211
B85658,211
Y02288,212
Y05018,212
Y05235,215
Y04465,216
Y06050,216
Y05605,216
Y05830,216
Y00627,216
Y05756,216
Y03817,216
B82635,218
B82636,218
Y02770,218
B82634,218
Y01104,218
Y00687,305
P88636,310
Y01889,310
Y00031,311
Y06058,313
Y02226,313
N81640,322
Y02331,413
Y01893,413
Y01658,413
Y00039,413
Y04159,480
Y05108,609
Y03739,615
Y05124,704
Y02883,720
Y04521,720
Y02123,720
Y05392,723
Y06130,909
Y04396,909
Y06534,99A
N82101,99A
Y03019,99A
Y03020,99A
Y03021,99A
Y03546,99A
Y03098,99A
N82674,99A
N82667,99A
N82646,99A
N82662,99A
Y04956,99A
Y05223,99A
N82086,99A
Y06197,99A
N82103,99A
N82113,99A
N82668,99A
N82671,99A
Y05475,99A
Y01676,99A
Y02028,99A
Y00429,99A
Y03099,99A
Y03592,99A
Y03798,99A
N82052,99A
N82095,99A
N82081,99A
Y06419,99A
N82003,99A
Y02429,99A
Y02595,99A
Y05708,99A
Y01220,99A
N82675,99A
Y05705,99A
Y05833,99A
Y05707,99A
Y00913,99A
Y00973,99A
Y06340,99A
Y05703,99A
Y03060,99A
N82070,99A
N82115,99A
N82117,99A
Y04539,99A
N82054,99A
N82617,99A
N82092,99A
N82107,99A
N82079,99A
N82664,99A
Y03096,99A
Y03210,99A
Y02204,99A
Y05716,99A
Y05706,99A
N82002,99A
N82067,99A
N82033,99A
N82673,99A
N82065,99A
N82110,99A
N82648,99A
N82036,99A
N82089,99A
N82091,99A
N82641,99A
N82039,99A
N82109,99A
N82099,99A
Y05704,99A
N82090,99A
N82022,99A
N82670,99A
Y03505,99A
N82066,99A
N82073,99A
N82084,99A
N82645,99A
N82046,99A
N82676,99A
N82104,99A
N82633,99A
N82041,99A
N82058,99A
N82094,99A
N82108,99A
N82011,99A
N82669,99A
N82037,99A
N82053,99A
Y04423,99A
N82019,99A
N82083,99A
N82087,99A
N82097,99A
N82076,99A
N82074,99A
N82678,99A
N82093,99A
N82663,99A
N82024,99A
N82001,99A
N82004,99A
N82009,99A
N82034,99A
N82035,99A
N82106,99A
N82050,99A
N82062,99A
N82116,99A
N82621,99A
N82650,99A
Y00110,99A
Y03097,99A
Y03101,99A
N82082,99A
N82655,99A
N82018,99A
N82048,99A
N82077,99A
N82078,99A
N82651,99A
N82014,99A
N82049,99A
N82026,99A
N82059,99A
Y05892,99C
Y03374,99C
Y05831,99C
A87020,99C
Y04375,99C
A87012,99C
A87022,99C
A87612,99C
A87615,99C
A86016,99C
A86041,99C
Y04187,99C
Y05311,99C
A87023,99C
A87600,99C
Y04838,99C
A87003,99C
A87013,99C
A87016,99C
A87029,99C
A87007,99C
A87005,99C
A87006,99C
A87008,99C
A87011,99C
A87004,99C
A87009,99C
A87015,99C
A87019,99C
A87030,99C
A87017,99C
A86005,99C
A87002,99C
Y03349,99D
C83039,99D
C83054,99D
C83614,99D
Y01101,99D
C83007,99D
C83036,99D
C83022,99D
C83026,99D
C83631,99D
C83003,99D
C83063,99D
C83617,99D
C83035,99D
C83065,99D
Y05625,99E
Y03419,99E
Y05336,99E
F81651,99E
Y04297,99E
Y02954,99E
Y06422,99E
Y01226,99E
Y00806,99E
Y01968,99E
Y02774,99E
Y03594,99E
F81104,99E
F81158,99E
F81645,99E
F81707,99E
Y05902,99E
F81006,99E
Y00758,99E
Y03052,99E
F81029,99E
F81038,99E
Y02651,99E
F81108,99E
F81666,99E
Y05769,99E
F81036,99E
F81041,99E
F81023,99E
F81055,99E
F81085,99E
F81102,99E
F81163,99E
F81711,99E
F81031,99E
F81186,99E
F81640,99E
F81729,99E
F81060,99E
F81013,99E
F81045,99E
F81080,99E
F81732,99E
F81215,99E
F81737,99E
Y00469,99E
F81025,99E
F81222,99E
F81150,99E
Y04425,99F
Y03832,99F
Y04424,99F
F81001,99F
Y05945,99F
Y05112,99F
Y05006,99F
F81142,99F
F81032,99F
Y05391,99F
F81075,99F
Y05114,99F
F81700,99F
F81065,99F
F81066,99F
F81051,99F
F81096,99F
F81205,99F
F81739,99F
F81740,99F
F81007,99F
F81675,99F
F81690,99F
F81123,99F
F81704,99F
F81101,99F
F81618,99F
F81125,99F
F81089,99F
F81713,99F
F81061,99F
Y02465,99G
Y04661,99G
Y06364,99G
Y00860,99G
Y02602,99G
Y03213,99G
Y02603,99G
Y03573,99G
Y03202,99G
F81695,99G
Y03831,99G
F81046,99G
F81128,99G
F81656,99G
Y02177,99G
F81144,99G
F81696,99G
Y02765,99G
F81121,99G
F81112,99G
F81164,99G
F81092,99G
F81097,99G
F81223,99G
F81207,99G
F81744,99G
F81081,99G
F81176,99G
Y05560,99G
F81003,99G
F81147,99G
F81200,99G
F81086,99G
F81613,99G
F81649,99G
F81684,99G
Y02707,99G
F81688,99G
F81159,99G
F81209,99G
Y01075,99H
Y05414,99H
Y03515,99H
Y05089,99H
H81080,99H
H81081,99H
H81126,99H
Y05880,99H
Y01260,99H
Y02364,99H
Y04507,99H
Y01298,99H
Y02206,99H
Y05273,99H
Y05090,99H
H81133,99H
H81070,99H
H81613,99H
H81656,99H
H81016,99H
H81017,99H
H81067,99H
H81103,99H
H81107,99H
H81618,99H
Y06233,99H
H81011,99H
H81038,99H
H81078,99H
H81028,99H
H81068,99H
H81072,99H
H81113,99H
H81091,99H
H81086,99H
H81099,99H
H81109,99H
H81128,99H
H81672,99H
H81051,99H
H81071,99H
H81074,99H
H81644,99H
Y02950,99J
Y06121,99J
Y03062,99J
G82089,99J
Y02971,99J
Y06221,99J
Y02972,99J
Y03648,99J
Y03356,99J
Y01776,99J
Y03355,99J
Y06219,99J
Y06276,99J
Y01935,99J
G82164,99J
Y02749,99J
Y05092,99J
G82200,99J
G82042,99J
G82754,99J
Y02953,99J
Y06220,99J
Y03069,99J
Y03541,99J
Y03003,99J
Y02952,99J
Y03647,99J
Y01936,99J
G82691,99J
G82093,99J
G82055,99J
G82059,99J
G82118,99J
G82013,99J
G82205,99J
G82888,99J
G82110,99J
G82074,99J
G82022,99J
G82025,99J
G82041,99J
G82103,99J
G82137,99J
G82152,99J
G82155,99J
G82768,99J
G82016,99J
G82031,99J
Y00721,99J
Y00390,99J
Y06222,99J
Y06224,99J
Y06223,99J
Y03520,99J
Y04358,99J
G82037,99J
G82019,99J
G82120,99J
G82125,99J
G82098,99J
G82058,99J
G82099,99J
G82229,99J
G82604,99J
G82076,99J
G82641,99J
G82083,99J
G82085,99J
G82135,99J
G82141,99J
G82158,99J
G82170,99J
G82215,99J
G82224,99J
G82235,99J
G82605,99J
G82681,99J
G82732,99J
G82733,99J
G82017,99J
G82024,99J
G82112,99J
G82234,99J
G82092,99J
Y03633,99K
Y04481,99K
G81016,99K
Y01006,99K
G81061,99K
G81021,99K
Y03521,99K
G81102,99K
G81035,99K
G81045,99K
G81100,99K
G81053,99K
G81024,99K
G81030,99K
G81040,99K
G81043,99K
G81055,99K
G81614,99K
G81007,99K
G81037,99K
G81086,99K
G81019,99K
G81088,99K
Y04634,99M
Y06309,99M
Y01900,99M
J82066,99M
J82142,99M
J82178,99M
J82198,99M
H81659,99M
Y04323,99M
Y04324,99M
Y04325,99M
J82628,99M
Y04164,99M
Y00617,99M
J82125,99M
J82181,99M
J82630,99M
J82110,99M
J82135,99M
J82099,99M
J82049,99M
Y03585,99M
H81027,99M
H81088,99M
H81097,99M
H81110,99M
H81615,99M
J82015,99M
J82067,99M
J82120,99M
Y03400,99N
Y05746,99N
Y05745,99N
Y03637,99N
Y05332,99N
Y06453,99N
Y03638,99N
Y02075,99N
Y03639,99N
Y03646,99N
Y03667,99N
Y05030,99N
Y05032,99N
J83647,99N
J83023,99N
J83030,99N
J83046,99N
Y01845,99N
Y05097,99N
Y05031,99N
J83029,99N
Y01166,99N
Y03666,99N
Y01252,99N
Y03665,99N
J83026,99N
J83013,99N
J83037,99N
J83615,99N
J83007,99N
J83010,99N
J83625,99N
J83618,99N
J83006,99N
J83003,99N
Y03615,99N
Y02666,99N
Y05029,99N
J83041,99N
J83609,99N
J83034,99N
J83049,99N
J83053,99N
J83056,99N
J83055,99N
J81083,99N
J83019,99N
J83060,99N
J83619,99N
J83629,99N
J83630,99N
J83043,99N
J83042,99N
J83016,99N
J83039,99N
Y02060,99N
J83005,99N
J83014,99N
J83048,99N
J83052,99N
J83040,99N
J83021,99N
J83045,99N
J83011,99N
J83004,99N
J83008,99N
J83603,99N
J83601,99N
J83058,99N
J83050,99N
J83018,99N
Y04771,AA8
Y03465,AA8
Y05740,AAR
Y06033,AAV
Y06074,AAV
Y03354,AAX
Y06188,AAX
Y03474,AAX
Y02068,AC0
Y02809,AC2
Y02266,AC6
Y03636,ACD
Y06488,ACG
Y06432,ACG
Y06321,ACG
Y04554,ACH
Y04710,ACH
Y03500,ACH
Y04553,ACH
Y05607,ACH
Y03563,ACV
Y04405,AD9
Y04789,AD9
Y04463,AD9
Y04547,ADH
Y06331,ADN
Y05684,ADP
Y04555,AE8
Y04620,AER
Y04801,AJ3
Y04885,AJ6
Y04848,AJ9
Y04811,AJQ
P81791,AKQ
Y04844,AKV
Y04673,AKV
Y05102,AND
Y05459,AP2
Y05111,AQM
Y05203,ARD
Y05132,ARF
Y05343,ARG
Y06342,ARG
Y06000,ARG
Y05990,ARG
Y05991,ARG
Y06329,ARG
Y06330,ARG
Y05351,ARG
Y05345,ARG
Y05171,ARG
Y05310,AT0
Y05646,AT0
Y05550,ATK
Y05237,ATR
Y05618,AVQ
Y05406,AWH
Y06131,AXG
Y05463,AXM
Y03571,AXT
Y05443,AYN
Y05543,DA8
Y05485,DAA
Y05476,DAN
Y06479,DAY
Y06543,DAY
Y06544,DAY
Y06546,DAY
Y06547,DAY
Y06548,DAY
Y06549,DAY
Y06564,DAY
Y06496,DAY
Y06497,DAY
Y06480,DAY
Y05792,DAY
Y06495,DAY
Y06498,DAY
Y05651,DEC
Y05748,DG3
Y06105,DJT
Y05881,DKH
Y06185,DL0
Y05949,DLA
Y05969,DLD
Y06080,DMH
Y04622,DNE
Y06059,DNK
Y06343,DQT
Y06351,DR3
Y06350,DR3
Y06349,DWA
Y04872,DXV
Y04502,DXV
Y05200,DXV
Y05201,DXV
Y05281,DXV
Y03482,DXV
Y05954,DXV
Y05904,DXV
Y05984,DXV
Y05658,DXV
Y06036,DXV
Y05380,DXV
Y06238,NBF
Y06237,NBF
Y06239,NBF
Y05889,NCN
Y05306,NCN
Y05316,NCN
Y05320,NCN
Y06420,NCN
Y03192,NCN
Y06418,NCN
Y06416,NCN
Y06424,NCN
Y05994,NCN
Y03484,NCN
Y06417,NCN
Y06001,NCN
Y04852,NCN
Y05383,NCN
Y06147,NCR
Y03958,NDA
Y03960,NDA
Y05844,NDA
Y05971,NDA
Y04037,NDA
Y06352,NDA
Y05759,NDA
Y05275,NDA
Y05019,NDA
Y05158,NDA
Y04089,NDA
Y05757,NDA
Y05958,NDA
Y03121,NDA
Y03120,NDA
Y02680,NDA
Y05497,NDA
Y04079,NDA
Y04080,NDA
Y05794,NDA
Y05829,NDA
Y05495,NDA
Y05255,NDA
Y03959,NDA
Y05906,NDA
Y05956,NDA
Y05846,NDA
Y05322,NDA
Y05911,NDA
Y05970,NDA
Y03962,NDA
Y03925,NDA
Y04137,NDA
Y03568,NDA
Y05758,NDA
Y04030,NDA
Y04816,NDA
Y06335,NDA
Y05276,NDA
Y02527,NDJ
Y06437,NDL
Y05117,NDL
Y04594,NDL
Y06270,NDL
Y05959,NEQ
Y06332,NFH
Y05481,NHT
Y04901,NHT
Y05813,NHT
Y04711,NHT
Y05402,NHT
Y05867,NHT
Y05482,NHT
Y05547,NHT
Y05565,NHT
Y05936,NHT
Y05790,NI3
Y05205,NI3
Y06182,NI3
Y06054,NI3
Y06055,NI3
Y05376,NI3
Y05727,NI3
Y00898,NI3
Y06053,NI3
Y05493,NKB
Y05642,NKI
Y04729,NKI
Y05644,NKI
Y03877,NKI
Y04959,NKI
Y04960,NKI
Y06027,NKI
Y05282,NKI
Y01925,NKI
Y04961,NKI
Y02491,NKI
Y05643,NKI
Y04636,NKI
Y06028,NKI
Y02187,NKI
Y04934,NKI
Y05283,NKI
Y05409,NL1
Y04083,NL1
Y05405,NL1
Y06274,NL1
Y06061,NL1
Y05772,NL1
B87614,NL1
Y05094,NL8
Y05974,NL8
Y05371,NL8
Y04606,NLE
