practice,Other,Venlafaxine,Mirtazapine,Duloxetine,MAOi,Isocarboxazid,Iproniazid,Tranylcypromine,Moclobemide,Phenelzine,Citalopram,Fluoxetine,Fluvoxamine,Sertraline,Escitalopram,Paroxetine,Tricyclics,Trimipramine,Dosulepin,Amitriptyline,Trazodone,Lofepramine,Maprotiline,Mianserin,total_items,total_cost
P91629,851,193,426,229,0,0,0,0,0,0,294,246,4,546,18,73,688,0,14,569,69,0,0,0,2720,4569.09955
P91631,220,106,87,27,0,0,0,0,0,0,177,53,0,256,9,9,159,0,6,85,34,8,0,0,883,1761.94758
P91633,249,84,71,94,0,0,0,0,0,0,224,142,0,297,16,14,331,0,20,253,15,2,0,0,1273,4163.82474
P92001,250,32,139,75,0,0,0,0,0,0,124,124,0,361,4,35,582,0,3,539,27,0,0,0,1480,3673.8413
P92002,320,35,244,36,0,0,0,0,0,0,285,74,0,170,18,31,281,0,13,224,23,3,0,0,1179,2745.4028599999997
P92003,1543,374,788,324,0,0,0,0,0,0,684,366,0,1146,42,70,1048,0,17,801,170,8,0,0,4899,12615.379830000002
P92004,824,174,533,94,0,0,0,0,0,0,688,314,0,667,32,71,669,0,6,521,119,3,0,0,3265,8042.9510799999989
P92005,306,64,208,27,0,0,0,0,0,0,443,103,0,243,7,15,318,0,13,262,32,0,0,0,1435,4938.6733300000005
P92006,481,98,300,68,0,0,0,0,0,0,729,87,0,584,36,41,997,3,34,758,169,1,0,0,2955,12256.885140000002
P92007,991,222,466,276,0,0,0,0,0,0,445,159,4,992,28,53,665,4,39,556,34,6,0,0,3337,7988.0308900000009
P92008,909,183,483,214,0,0,0,0,0,0,434,336,0,1168,27,76,778,0,34,652,64,8,0,0,3728,7794.8141200000009
P92010,981,167,412,197,4,0,0,0,4,0,954,362,0,1022,44,77,1159,0,84,717,310,9,0,0,4603,13391.38926
P92011,879,146,590,127,0,0,0,0,0,0,160,238,0,949,1,59,777,0,2,582,167,1,0,0,3063,11129.599119999999
P92012,566,79,423,55,0,0,0,0,0,0,472,109,0,351,122,61,455,0,35,382,25,0,0,0,2136,5822.6403599999994
P92014,645,173,381,86,0,0,0,0,0,0,706,213,0,773,21,62,745,1,40,590,71,4,0,0,3165,9894.10225
P92015,298,37,197,62,0,0,0,0,0,0,387,150,0,272,10,28,271,0,20,213,21,0,0,0,1416,4253.39699
P92016,1941,480,1065,349,1,0,0,1,0,0,1384,362,0,1914,52,108,1146,0,42,873,160,1,0,0,6908,23336.74894
P92017,1222,177,604,313,2,0,0,2,0,0,1091,527,0,1154,44,87,870,0,10,736,49,24,0,0,4997,9344.2049600000009
P92019,1019,249,672,80,0,0,0,0,0,0,624,300,0,942,32,98,772,0,36,669,41,12,0,0,3787,8172.5476800000006
P92020,203,52,111,37,4,0,0,4,0,0,219,133,0,206,13,32,230,0,0,186,13,3,0,0,1040,3103.88597
P92021,1057,114,437,379,0,0,0,0,0,0,305,187,0,957,89,21,1100,0,0,1001,54,0,0,4,3716,7213.9135300000016
P92023,778,215,460,92,0,0,0,0,0,0,391,128,0,715,34,59,614,0,19,483,72,0,0,0,2719,9893.85432
P92024,204,26,145,33,0,0,0,0,0,0,291,86,0,320,5,2,357,0,6,299,28,0,0,0,1265,2551.09746
P92026,739,207,414,100,0,0,0,0,0,0,594,206,0,664,21,60,696,0,0,588,79,0,0,0,2980,5846.59
P92028,493,175,246,48,0,0,0,0,0,0,320,115,0,576,24,11,468,0,9,402,22,13,0,0,2007,3424.17714
P92029,425,77,278,46,0,0,0,0,0,0,339,70,0,299,7,29,259,0,11,229,11,5,0,0,1428,2854.3324100000004
P92030,430,153,163,111,4,0,0,4,0,0,162,179,0,301,0,25,247,0,0,221,15,3,0,0,1348,4986.70844
P92031,276,36,218,21,0,0,0,0,0,0,204,79,0,257,9,9,264,0,17,198,15,4,0,0,1098,2768.3124999999995
P92033,352,81,232,38,0,0,0,0,0,0,327,143,0,338,9,8,333,0,15,255,41,2,0,0,1510,3481.7347400000003
P92034,328,44,211,60,0,0,0,0,0,0,356,117,0,460,21,11,448,2,12,337,52,4,0,0,1741,7524.6539200000007
P92035,273,73,155,43,0,0,0,0,0,0,254,72,0,316,35,14,274,0,9,246,17,0,0,0,1238,3679.98942
P92038,79,24,45,10,0,0,0,0,0,0,112,21,0,115,4,5,86,0,2,70,3,0,0,0,422,811.68296000000009
P92041,703,184,379,126,0,0,0,0,0,0,591,174,3,979,109,69,730,0,32,602,55,5,0,0,3358,9421.53593
P92042,428,67,264,83,0,0,0,0,0,0,348,138,0,397,32,60,580,0,28,438,65,12,0,0,1983,8144.6317200000012
P92602,393,117,253,23,0,0,0,0,0,0,140,20,0,228,7,2,215,0,4,183,7,4,0,0,1005,1768.0762100000002
P92605,326,55,184,84,0,0,0,0,0,0,330,182,0,375,35,22,327,0,12,281,11,0,0,0,1597,3360.6689
P92607,769,215,351,165,0,0,0,0,0,0,694,338,0,583,19,28,896,0,51,718,90,0,0,0,3327,14912.60161
P92615,262,94,103,57,0,0,0,0,0,0,283,46,0,216,24,19,249,0,0,234,5,0,0,0,1099,2074.17585
P92616,341,47,243,37,0,0,0,0,0,0,206,182,0,332,3,37,280,0,8,238,31,0,0,0,1381,3175.65506
P92620,473,57,296,101,0,0,0,0,0,0,252,136,0,401,9,25,393,0,0,346,34,6,0,0,1689,4070.7625799999996
P92621,216,54,124,30,0,0,0,0,0,0,233,57,0,218,12,10,232,0,10,204,8,1,0,0,978,3127.3984400000004
P92623,192,31,121,36,0,0,0,0,0,0,153,63,0,136,22,8,259,0,7,211,30,6,0,0,833,3356.2974099999997
P92626,311,38,226,47,0,0,0,0,0,0,407,164,0,470,4,19,370,0,3,284,74,1,0,0,1745,3917.2252200000003
P92630,123,13,75,31,0,0,0,0,0,0,119,34,0,205,12,17,156,1,26,101,22,0,0,0,666,1810.62486
P92633,349,169,140,32,0,0,0,0,0,0,109,53,0,240,29,18,160,0,3,135,15,0,0,0,958,1533.30916
P92634,260,50,167,32,0,0,0,0,0,0,288,33,0,247,11,25,369,0,1,303,43,6,0,0,1233,3386.1080900000006
P92635,377,75,203,81,0,0,0,0,0,0,30,63,0,253,4,67,169,0,7,129,7,0,0,0,963,2125.22984
P92637,130,17,82,31,0,0,0,0,0,0,144,82,0,180,3,15,124,0,19,94,0,0,0,0,678,1241.93135
P92639,141,42,68,27,0,0,0,0,0,0,167,57,0,330,19,58,220,0,9,189,6,3,0,0,992,2349.8785099999996
P92642,463,92,321,46,0,0,0,0,0,0,413,171,0,448,6,30,449,0,8,334,44,15,0,0,1980,6338.09976
P92646,128,13,110,5,0,0,0,0,0,0,86,36,0,269,3,6,240,0,5,211,14,0,0,0,768,1368.3421999999998
P92647,273,82,141,44,0,0,0,0,0,0,290,131,0,200,12,38,256,0,0,224,13,10,0,0,1200,3308.7360600000006
P92648,155,34,107,14,0,0,0,0,0,0,227,95,0,320,7,9,196,0,3,186,0,0,0,0,1009,2076.1680399999996
P92651,513,70,378,58,0,0,0,0,0,0,374,135,0,249,25,48,369,0,1,315,33,0,0,0,1713,4234.1991700000008
P92652,382,80,241,61,0,0,0,0,0,0,381,89,2,297,3,32,518,2,7,345,136,3,0,0,1704,4876.50368
P92653,374,41,181,143,0,0,0,0,0,0,168,105,0,402,10,14,235,0,0,178,40,0,0,0,1308,2414.9051799999997
Y00020,261,38,175,45,0,0,0,0,0,0,229,106,0,389,26,6,271,16,4,212,28,0,0,0,1288,4633.9230899999993
Y00026,67,21,35,8,4,0,0,0,0,4,97,29,0,220,0,1,142,0,3,122,11,0,0,0,560,829.97955999999988
Y00033,168,36,98,34,0,0,0,0,0,0,186,193,0,282,48,34,256,0,4,243,0,0,0,0,1167,1869.75562
Y00050,183,16,142,21,0,0,0,0,0,0,176,55,0,201,4,2,102,0,2,85,9,0,0,0,723,1030.18767
Y00054,23,0,8,15,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,34,26.336949999999998
Y00056,339,20,319,0,0,0,0,0,0,0,42,42,0,192,3,4,157,0,0,129,24,0,0,0,779,847.07615
Y00057,132,16,108,8,0,0,0,0,0,0,261,44,0,75,45,15,204,0,28,172,1,0,0,0,776,1731.0471400000001
Y00058,863,250,443,129,0,0,0,0,0,0,266,165,0,496,63,13,498,0,30,405,34,0,0,0,2364,3486.87228
Y00060,349,33,308,1,0,0,0,0,0,0,48,11,0,123,12,3,26,0,3,16,0,0,0,0,572,602.18778
Y00078,335,86,224,16,0,0,0,0,0,0,314,78,0,208,20,40,157,0,1,124,24,5,0,0,1152,2147.6395399999997
Y00080,323,93,155,72,0,0,0,0,0,0,480,157,0,298,28,25,278,1,12,238,9,0,0,0,1589,3722.86751
Y00081,107,12,67,28,0,0,0,0,0,0,7,36,0,18,0,0,45,0,0,31,12,0,0,0,213,211.49227000000002
Y00090,143,49,62,31,0,0,0,0,0,0,145,126,0,100,44,15,123,0,12,99,0,2,0,0,696,4203.6483700000008
Y00110,289,90,170,29,0,0,0,0,0,0,159,60,0,249,33,23,134,0,0,130,3,0,0,0,947,2313.80851
Y00137,254,52,164,32,0,0,0,0,0,0,219,127,0,238,6,4,320,0,6,277,2,6,0,0,1168,2932.37848
Y00140,148,54,65,19,0,0,0,0,0,0,164,92,8,67,0,8,261,0,23,224,3,0,0,0,748,1738.24206
Y00155,154,29,113,12,0,0,0,0,0,0,309,24,0,65,21,28,156,1,2,130,9,1,0,0,757,1637.4216099999996
Y00159,1132,289,644,192,4,0,0,0,0,4,1058,441,0,1293,71,78,1000,1,64,829,19,29,0,0,5077,15180.145260000001
Y00182,40,0,40,0,0,0,0,0,0,0,8,10,0,30,3,0,2,0,0,2,0,0,0,0,93,96.255549999999985
Y00184,350,104,167,78,0,0,0,0,0,0,196,101,0,129,17,1,609,0,0,507,65,18,0,0,1403,1838.75382
Y00185,682,281,314,81,7,0,0,0,3,4,770,221,0,806,31,24,728,1,41,584,33,23,0,0,3269,7624.28072
Y00186,68,6,52,10,0,0,0,0,0,0,30,24,0,109,0,6,126,0,6,116,0,0,0,0,363,690.58476000000007
Y00200,111,24,66,21,0,0,0,0,0,0,45,15,0,79,14,2,26,0,5,13,4,0,0,0,292,535.04243999999994
Y00206,191,35,120,31,2,0,0,2,0,0,91,42,0,135,14,28,158,0,0,133,15,2,0,2,661,5424.37658
Y00212,241,78,141,18,0,0,0,0,0,0,208,48,0,218,28,12,268,0,7,216,35,3,0,0,1023,2731.3940900000002
Y00228,98,8,77,12,0,0,0,0,0,0,57,27,0,63,23,1,60,0,3,57,0,0,0,0,329,450.32438
Y00252,282,106,114,62,0,0,0,0,0,0,305,196,0,87,0,10,123,0,19,92,0,0,0,0,1003,1864.9071
Y00260,295,137,147,11,0,0,0,0,0,0,283,193,0,289,0,38,288,0,5,198,76,0,0,0,1386,3078.6791999999996
Y00265,180,33,126,18,2,0,0,2,0,0,140,55,0,201,7,36,131,0,0,86,26,1,0,0,752,1834.57203
Y00278,244,64,129,34,0,0,0,0,0,0,86,54,0,151,30,26,142,0,9,115,9,0,0,0,733,2111.2677
Y00286,419,98,251,70,0,0,0,0,0,0,435,227,0,504,63,3,546,0,13,483,36,3,0,0,2197,2862.0845700000004
Y00293,319,120,137,61,0,0,0,0,0,0,548,238,3,212,6,23,549,0,14,491,23,2,0,0,1898,3412.45939
Y00297,635,298,262,57,0,0,0,0,0,0,478,206,3,563,46,48,558,0,24,413,39,13,0,0,2537,5014.21058
Y00312,123,34,63,26,0,0,0,0,0,0,114,119,0,69,11,17,149,2,1,138,0,3,0,0,602,4201.78638
Y00316,258,96,145,17,0,0,0,0,0,0,175,86,0,226,8,22,182,0,28,132,2,4,0,0,957,1707.7664
Y00328,52,17,35,0,0,0,0,0,0,0,108,13,0,53,2,4,35,0,0,30,2,0,0,0,267,543.02262
Y00344,209,27,179,3,0,0,0,0,0,0,17,6,0,164,0,0,50,0,0,41,0,0,0,0,446,436.81398999999993
Y00347,377,86,239,34,2,0,0,0,2,0,263,195,0,443,10,43,368,0,13,311,16,6,0,0,1701,3709.3524300000004
Y00351,401,97,237,61,0,0,0,0,0,0,417,278,0,657,49,38,412,9,28,368,3,1,0,0,2252,9935.5067200000012
Y00352,427,101,274,48,3,0,0,0,0,3,303,67,0,380,8,24,406,0,17,375,1,0,0,0,1618,2444.5577300000004
Y00399,402,65,280,34,0,0,0,0,0,0,316,200,0,362,21,29,312,0,8,261,31,3,0,0,1642,2965.1879200000003
Y00403,229,68,97,64,0,0,0,0,0,0,186,107,0,302,6,4,155,0,13,139,2,0,0,0,989,1504.43303
Y00411,631,82,376,148,0,0,0,0,0,0,734,472,3,1074,9,126,1645,6,13,1396,176,9,0,0,4694,11425.1758
Y00412,228,31,163,34,0,0,0,0,0,0,98,43,0,155,7,17,211,0,4,199,3,0,0,0,759,1230.2507899999998
Y00437,502,161,314,21,3,0,0,0,0,3,406,103,0,207,29,17,357,2,7,300,36,4,0,0,1624,3374.8105100000002
Y00445,1996,315,1344,331,0,0,0,0,0,0,1185,517,1,1516,44,111,1357,0,9,1070,111,0,0,0,6727,10950.25366
Y00446,205,52,109,40,0,0,0,0,0,0,305,112,0,254,15,18,243,0,18,195,11,2,0,0,1152,2897.839
Y00449,119,36,44,39,0,0,0,0,0,0,150,76,0,138,30,11,131,0,2,117,0,0,0,0,655,1102.23533
Y00454,18,3,12,3,0,0,0,0,0,0,59,19,0,40,0,17,81,0,0,75,0,0,0,0,234,336.20476
Y00469,1290,245,922,123,0,0,0,0,0,0,1251,374,0,879,65,95,1135,0,54,988,20,21,0,0,5089,9883.03891
Y00471,147,18,101,21,0,0,0,0,0,0,130,61,0,199,7,5,143,0,2,139,0,0,0,0,692,1076.32503
Y00475,435,118,183,131,0,0,0,0,0,0,368,204,0,395,20,29,459,0,5,408,11,0,0,0,1910,3479.7088199999994
Y00486,441,181,227,30,0,0,0,0,0,0,520,146,0,401,6,21,466,0,15,422,9,3,0,0,2001,3070.56595
Y00492,204,39,131,34,0,0,0,0,0,0,117,28,0,139,29,11,228,0,0,209,9,2,0,0,756,1764.8919899999999
Y00507,156,22,93,30,0,0,0,0,0,0,117,36,0,64,6,5,64,0,2,55,0,0,0,0,448,986.04762999999991
Y00522,258,128,108,22,0,0,0,0,0,0,363,164,0,385,39,42,353,0,16,308,15,0,0,0,1604,3865.7126399999997
Y00542,382,110,211,61,0,0,0,0,0,0,412,215,8,336,20,41,375,0,5,323,10,3,0,0,1789,4928.05824
Y00560,217,96,94,22,0,0,0,0,0,0,330,146,0,255,61,29,307,0,7,289,0,0,0,0,1345,2479.13083
Y00561,135,68,59,6,0,0,0,0,0,0,157,81,0,143,0,5,104,0,1,99,0,1,0,0,625,1155.84101
Y00568,263,63,186,14,2,0,0,0,0,2,157,63,0,242,1,13,170,0,7,150,8,0,0,0,911,1914.2136199999995
Y00589,283,50,133,93,0,0,0,0,0,0,362,121,0,306,7,30,325,1,5,302,0,2,0,0,1434,4346.29592
Y00612,250,55,162,32,0,0,0,0,0,0,434,53,0,168,12,32,253,0,5,211,17,1,0,0,1202,1671.4608600000001
Y00726,273,64,125,78,0,0,0,0,0,0,353,227,0,438,19,22,335,0,16,274,15,4,0,0,1667,3031.01838
Y00758,77,15,61,1,0,0,0,0,0,0,112,56,0,172,0,21,112,0,7,89,8,4,0,0,550,1146.2311300000001
Y00774,538,250,250,37,3,0,0,0,0,3,1000,194,0,323,20,58,373,0,1,326,31,10,0,0,2509,5835.16116
Y00902,311,37,258,9,0,0,0,0,0,0,197,83,0,142,6,27,235,0,3,179,29,2,0,0,1001,1884.7706
Y00912,196,50,75,71,0,0,0,0,0,0,91,61,0,198,4,9,129,0,10,92,16,0,0,0,688,1459.90336
Y00918,268,106,141,21,0,0,0,0,0,0,222,44,0,79,8,15,185,0,1,168,1,3,0,0,821,1403.13143
Y00969,1387,500,656,201,1,1,0,0,0,0,1208,781,4,860,76,33,1152,3,52,880,73,15,0,0,5502,14595.57809
Y00996,218,33,125,23,0,0,0,0,0,0,49,18,0,227,10,7,200,0,3,164,17,0,0,0,729,1370.5386999999998
Y00999,388,105,231,48,6,3,0,0,3,0,587,202,0,581,23,38,580,0,52,491,7,5,0,0,2405,6155.9736899999989
Y01008,5375,1236,3320,646,9,0,0,0,2,7,4856,2703,23,4482,76,479,6957,0,451,5009,1164,47,0,1,24960,55427.161010000011
Y01011,346,82,213,43,0,0,0,0,0,0,315,138,0,340,47,46,285,0,0,252,17,1,0,0,1517,4154.39891
Y01050,662,141,444,70,0,0,0,0,0,0,698,163,0,589,28,56,502,0,0,410,46,12,0,0,2698,6923.31977
Y01051,1163,337,696,120,24,0,0,0,21,3,938,355,0,942,95,110,1362,3,11,1178,65,4,0,0,4989,12148.933480000002
Y01066,296,98,148,48,0,0,0,0,0,0,263,113,0,263,9,17,243,0,1,228,1,1,0,0,1204,2707.5437800000004
Y01068,124,13,68,43,0,0,0,0,0,0,152,26,0,130,0,9,86,0,0,78,0,2,0,0,527,968.78350000000012
Y01090,32,5,25,2,0,0,0,0,0,0,71,8,0,44,0,3,75,0,6,62,1,0,0,0,233,548.36845
Y01108,346,133,159,48,0,0,0,0,0,0,314,107,0,189,12,58,172,0,17,134,1,2,0,0,1198,3944.20594
Y01118,171,18,128,25,0,0,0,0,0,0,175,90,0,233,7,30,258,0,4,225,18,3,0,0,964,1754.0086499999998
Y01124,673,150,299,215,0,0,0,0,0,0,132,81,0,233,64,30,364,0,3,302,22,4,0,3,1577,2771.89024
Y01127,816,261,433,119,0,0,0,0,0,0,422,183,0,351,74,40,502,0,0,404,53,7,0,3,2388,6168.5699799999993
Y01132,301,107,161,30,2,0,0,2,0,0,294,132,0,496,35,36,272,5,14,235,1,1,0,0,1568,7713.8132
Y01139,181,39,67,75,3,0,0,0,3,0,331,81,0,255,22,36,239,8,0,216,5,7,0,0,1148,3179.4435200000003
Y01163,216,71,87,55,2,0,0,0,0,2,237,186,0,113,4,12,327,0,2,313,0,0,0,0,1097,2503.29122
Y01165,268,95,161,8,0,0,0,0,0,0,296,140,5,159,6,26,317,0,7,238,29,0,0,0,1217,2423.1161199999997
Y01206,462,114,319,18,0,0,0,0,0,0,395,148,0,319,7,29,223,1,9,163,41,1,0,0,1583,2565.9581899999994
Y01221,131,9,87,35,0,0,0,0,0,0,80,28,0,95,0,8,111,0,0,100,0,3,0,0,453,857.15513
Y01262,12,1,3,8,0,0,0,0,0,0,4,6,0,30,0,1,8,0,0,1,7,0,0,0,61,47.77686
Y01280,88,3,64,18,0,0,0,0,0,0,57,6,0,26,18,0,38,0,8,29,0,0,0,0,233,367.84666
Y01281,189,47,124,18,0,0,0,0,0,0,163,103,0,182,15,8,249,5,1,228,11,2,0,0,909,4527.3655
Y01291,319,129,136,53,0,0,0,0,0,0,374,149,0,316,27,43,320,1,10,290,3,6,0,0,1548,5195.1836399999993
Y01652,538,128,368,38,0,0,0,0,0,0,1140,400,0,572,113,17,990,0,54,850,41,13,0,0,3770,5881.6794500000005
Y01655,269,80,175,10,0,0,0,0,0,0,378,120,0,235,34,14,248,6,1,212,1,0,0,0,1298,7360.0833000000011
Y01690,300,99,132,65,0,0,0,0,0,0,199,79,0,252,10,4,175,0,2,158,5,0,0,0,1019,2448.1052600000003
Y01695,321,59,233,25,0,0,0,0,0,0,139,113,0,287,27,53,154,0,3,118,10,5,0,0,1094,1917.6879999999999
Y01719,218,95,98,25,0,0,0,0,0,0,308,106,0,153,31,27,242,0,24,184,29,0,0,0,1085,2086.99134
Y01756,293,99,166,14,0,0,0,0,0,0,431,153,0,357,4,40,265,0,13,235,4,4,0,0,1543,3667.0257199999996
Y01794,1328,513,651,127,0,0,0,0,0,0,933,462,0,1108,17,78,1355,2,8,1185,13,10,0,0,5281,14897.548509999999
Y01795,62,22,26,14,0,0,0,0,0,0,77,17,0,17,12,2,24,0,0,24,0,0,0,0,211,1149.3218
Y01812,489,88,331,58,0,0,0,0,0,0,655,191,0,628,0,59,656,0,0,565,39,23,0,0,2678,4802.91162
Y01839,221,51,136,31,0,0,0,0,0,0,357,117,0,194,5,25,201,0,4,167,13,0,0,0,1120,3099.4120199999998
Y01922,719,270,363,79,1,0,0,0,0,1,810,279,0,660,51,108,857,0,16,637,150,4,0,0,3485,9637.28381
Y01924,34,0,34,0,0,0,0,0,0,0,62,15,0,53,3,0,24,0,6,18,0,0,0,0,191,379.10618000000005
Y01929,3438,794,2129,464,7,0,0,0,2,5,2331,1294,0,2886,166,170,3434,10,45,3018,69,79,0,0,13726,38253.76482
Y01948,555,88,416,40,0,0,0,0,0,0,199,156,0,241,31,18,184,0,0,137,26,0,0,0,1384,1335.38836
Y01964,317,173,103,38,0,0,0,0,0,0,404,184,0,426,8,19,327,0,3,224,63,4,0,0,1685,5060.64886
Y02002,276,86,154,33,2,0,0,0,0,2,416,255,0,592,13,18,327,0,0,277,32,0,0,0,1899,3637.48458
Y02045,24,14,9,1,0,0,0,0,0,0,39,7,0,41,2,3,11,0,0,10,0,0,0,0,127,227.11269000000001
Y02117,440,76,324,40,0,0,0,0,0,0,213,138,0,324,19,48,414,0,3,371,8,0,0,0,1596,4322.69581
Y02128,17,3,14,0,0,0,0,0,0,0,0,3,0,6,0,1,6,0,0,3,3,0,0,0,33,248.67686000000003
Y02129,595,198,306,70,4,0,0,0,4,0,270,142,0,574,68,40,511,0,62,288,70,3,0,0,2204,5376.6196999999993
Y02177,410,128,216,53,0,0,0,0,0,0,343,120,0,448,22,24,340,0,7,294,0,1,0,0,1707,3956.9774599999996
Y02212,58,11,38,9,0,0,0,0,0,0,203,76,0,107,9,3,227,0,6,209,0,0,0,0,683,1075.2235
Y02222,374,158,201,13,1,0,0,0,1,0,210,127,0,143,0,24,214,0,11,171,0,0,0,0,1093,2632.6943199999996
Y02260,166,30,131,1,0,0,0,0,0,0,89,26,0,131,19,26,104,0,1,91,4,0,0,0,561,1313.54188
Y02274,444,26,293,106,0,0,0,0,0,0,219,152,0,340,6,13,304,0,11,267,13,3,0,0,1478,3168.4954799999996
Y02319,670,90,498,82,0,0,0,0,0,0,123,52,0,395,3,24,306,0,6,235,22,3,0,0,1573,2443.3852
Y02321,552,68,333,135,0,0,0,0,0,0,375,158,0,517,21,26,553,3,8,448,33,2,0,0,2202,9630.4302
Y02322,1189,241,691,253,0,0,0,0,0,0,535,334,0,862,34,59,896,0,32,671,173,0,0,0,3909,12125.009589999998
Y02325,569,130,387,52,0,0,0,0,0,0,186,144,0,361,5,36,303,0,3,230,37,5,0,0,1604,5362.68996
Y02332,103,31,63,9,0,0,0,0,0,0,127,33,0,189,10,10,296,0,4,260,5,1,0,0,768,1602.80663
Y02342,74,3,71,0,0,0,0,0,0,0,69,26,0,132,3,1,156,0,0,120,30,0,0,0,461,507.00362000000007
Y02344,552,168,288,96,0,0,0,0,0,0,387,179,0,365,19,5,556,3,3,504,19,0,0,1,2063,7107.67757
Y02354,976,317,567,91,0,0,0,0,0,0,848,361,0,718,56,81,692,0,11,593,29,0,0,0,3732,9033.14558
Y02378,580,87,324,168,6,0,0,0,3,3,372,218,0,446,21,28,538,0,24,462,31,7,0,0,2209,5533.2185899999995
Y02414,329,100,156,73,0,0,0,0,0,0,548,154,0,420,18,24,359,0,1,333,19,0,0,0,1852,3704.6152899999997
Y02423,1190,334,726,119,5,2,0,0,3,0,884,424,0,1482,83,153,1089,7,34,907,59,11,0,0,5310,15827.353880000002
Y02442,113,11,92,10,0,0,0,0,0,0,209,36,0,154,5,3,199,0,5,181,8,2,0,0,719,1033.44345
Y02463,239,83,138,18,0,0,0,0,0,0,133,85,0,329,11,9,256,0,8,205,20,4,0,0,1062,4978.2909299999992
Y02466,653,144,368,112,3,0,0,0,0,3,886,239,0,749,42,29,513,0,13,379,86,3,0,0,3114,8979.7545000000009
Y02469,316,101,168,46,0,0,0,0,0,0,311,119,0,216,6,43,498,0,0,443,12,9,0,0,1509,2864.80633
Y02476,228,54,157,16,0,0,0,0,0,0,106,113,0,276,8,21,179,1,0,133,34,0,0,0,931,1915.4896199999998
Y02494,177,7,162,3,0,0,0,0,0,0,59,60,0,197,9,8,168,0,0,140,10,13,0,0,678,919.42978999999991
Y02495,113,46,60,7,0,0,0,0,0,0,201,72,0,264,9,11,149,0,9,133,1,1,0,0,819,2782.4318700000003
Y02506,622,133,206,266,0,0,0,0,0,0,673,128,0,729,86,19,546,0,13,431,43,3,0,0,2803,5201.25753
Y02510,928,187,572,166,0,0,0,0,0,0,427,261,0,663,10,40,607,0,16,367,186,3,0,0,2936,12047.695240000001
Y02514,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.41681
Y02517,1288,355,787,113,0,0,0,0,0,0,1199,559,5,1311,61,60,1548,0,53,1333,91,12,0,0,6031,9714.53195
Y02519,948,147,553,230,0,0,0,0,0,0,411,331,1,736,55,38,1010,0,11,856,41,0,0,0,3530,4553.5370600000006
Y02520,527,143,282,102,0,0,0,0,0,0,213,144,0,386,12,14,370,0,8,323,21,3,0,0,1666,3431.2238099999995
Y02521,1445,295,588,562,0,0,0,0,0,0,714,412,2,946,60,108,944,3,3,842,31,9,0,0,4631,12630.70408
Y02526,497,135,233,113,0,0,0,0,0,0,216,157,0,568,8,30,581,0,2,382,186,0,0,0,2057,4185.44053
Y02567,354,55,294,5,0,0,0,0,0,0,237,92,0,273,8,28,257,0,0,240,5,3,0,0,1249,2301.3115000000003
Y02571,328,89,178,57,0,0,0,0,0,0,230,118,0,327,9,26,206,0,16,176,11,0,0,0,1244,3444.4136599999997
Y02572,466,37,353,70,0,0,0,0,0,0,268,125,0,328,11,29,373,0,3,267,89,0,0,0,1600,2611.6020999999996
Y02575,346,122,164,60,0,0,0,0,0,0,259,68,0,226,20,18,195,0,2,169,16,0,0,0,1132,1981.6589000000001
Y02578,567,91,396,73,0,0,0,0,0,0,355,96,1,661,38,42,197,0,0,166,14,9,0,0,1957,3423.2804899999996
Y02585,111,35,55,21,0,0,0,0,0,0,132,40,0,91,10,15,115,0,14,101,0,0,0,0,514,779.5097
Y02586,369,75,244,48,8,0,0,0,8,0,191,130,0,355,10,13,330,0,11,271,9,0,0,0,1406,2574.56928
Y02589,283,72,180,28,0,0,0,0,0,0,136,125,1,305,33,18,140,0,5,111,1,4,0,0,1041,2110.82227
Y02594,274,41,187,46,0,0,0,0,0,0,273,72,0,278,6,34,181,0,19,161,0,0,0,0,1118,1055.36105
Y02605,349,105,209,35,0,0,0,0,0,0,251,140,0,306,38,27,389,0,16,329,30,0,0,0,1500,2484.16768
Y02606,509,91,346,70,0,0,0,0,0,0,406,172,0,506,6,26,505,0,8,421,39,9,0,0,2130,4218.5626600000005
Y02611,406,104,213,89,0,0,0,0,0,0,376,179,0,362,10,24,339,0,6,306,8,1,0,0,1696,4700.56614
Y02620,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,4,6.69306
Y02622,258,55,134,55,0,0,0,0,0,0,446,92,0,479,30,15,167,0,0,123,27,0,0,0,1487,2327.39743
Y02625,793,81,677,35,0,0,0,0,0,0,208,71,0,569,9,13,732,0,20,108,592,2,0,0,2395,20492.3786
Y02626,301,74,198,22,0,0,0,0,0,0,243,136,0,447,101,12,280,0,13,239,16,0,0,0,1520,2771.3026600000003
Y02627,1228,205,867,147,0,0,0,0,0,0,979,380,0,1152,81,129,1009,3,29,934,20,0,0,0,4958,10958.48938
Y02633,552,77,373,86,0,0,0,0,0,0,709,160,2,267,3,29,507,0,4,463,8,0,0,0,2229,3259.1646400000004
Y02636,194,50,127,17,0,0,0,0,0,0,156,47,0,247,14,6,84,0,0,65,7,5,0,0,748,1335.63458
Y02639,267,124,84,58,0,0,0,0,0,0,377,225,0,431,30,20,306,2,0,261,22,5,0,0,1656,4984.34048
